location,year,catch,direct_consumption,fishmeal_and_fish_oil,other_usage
Spain,1969,2959427.47351186,2925325.3444801294,33343.47680278001,758.6522289500002
Spain,1970,3062215.635717226,3034128.859881604,27248.114369290008,838.6614663320003
Spain,1971,3180629.4207167923,3150101.368628172,29602.674729477007,925.377359144
Spain,1972,2825874.734162431,2794986.6789253643,30044.431712628004,843.623524439
Spain,1973,2773616.505133148,2735279.9254377885,37486.49210593799,850.0875894210001
Spain,1974,2817539.3964986946,2780854.6576990127,35784.20845363401,900.5303460480001
Spain,1975,2979762.841451086,2939329.627442128,39435.93846293399,997.2755460240004
Spain,1976,2707453.846269344,2656176.96026879,50408.034349342015,868.851651212
Spain,1977,2709836.4952760194,2663760.3481445312,45188.240257117,887.9068743710001
Spain,1978,2502063.688913574,2457476.171966812,43768.75792646501,818.7590202969998
Spain,1979,2626978.0912435683,2592973.477780042,33071.42956104901,933.183902477
Spain,1980,2644533.57756042,2610415.757712655,33188.81251974898,929.0073280160002
Spain,1981,2733436.8411123333,2699023.60977637,33455.92466202498,957.3066739380004
Spain,1982,2662065.5752893416,2628745.642525213,32388.717988271004,931.214775858
Spain,1983,2589008.5554330186,2555929.305074,32151.6986783492,927.5516806701996
Spain,1984,2751620.043667454,2717783.221961038,32860.95382785301,975.8678785629996
Spain,1985,2767983.030997477,2737045.741532659,28295.539840584806,2641.7496242338
Spain,1986,2823484.0477376254,2787805.762207672,32616.567845572205,3061.717684381201
Spain,1987,2752074.435191754,2716544.755675426,32272.333820464784,3257.3456958628008
Spain,1988,2818489.6895101094,2776349.4113397226,38203.1300705518,3937.1480998348
Spain,1989,2754798.187954563,2712575.713931797,38118.35209274599,4104.121930020001
Spain,1990,2593596.210170026,2556850.7536264267,32850.45434140311,3895.0022021961
Spain,1991,2249065.723581341,2211268.4286816022,33851.467297088,3945.827602651
Spain,1992,2225025.544156567,2189567.6256753355,31324.18053142621,4133.737949805199
Spain,1993,2125751.145789857,2089977.517284453,31498.94793821232,4274.680567191299
Spain,1994,2252913.342478891,2214027.565504601,33937.22745177831,4948.549522511298
Spain,1995,2147980.7026772727,2108746.80517536,33899.674605051805,5334.222896860799
Spain,1996,1908336.2042123824,1876412.89603056,27396.2525937058,4527.055588116799
Spain,1997,2251022.93925965,2220663.1578699616,25898.4169164456,4461.364473242602
Spain,1998,2130868.981101678,2099036.168510972,27028.4509887456,4804.3616019606
Spain,1999,2022712.622425973,2002111.949841368,16858.878401157493,3741.7941834475
Spain,2000,2064256.8195770376,2061257.696286679,614.5399005558,2384.5833898028022
Spain,2001,2098159.8363445085,2094884.340092217,648.1112423367001,2627.3850099547003
Spain,2002,1876233.932499776,1873465.2136781984,545.3841464479999,2223.3346751300005
Spain,2003,1830160.2044129784,1827535.4074646963,527.1846111505998,2097.6123371316003
Spain,2004,1679548.306652714,1677007.050233855,493.6649828895,2047.5914359695
Spain,2005,1636528.692239024,1634033.764645602,471.353844864,2023.5737485580005
Spain,2006,1685250.2633488,1682907.377108375,482.9271166398999,1859.9591237849
Spain,2007,1444266.1229298168,1442168.6818814352,439.4631368968,1657.9779114848002
Spain,2008,1512649.3288370094,1510729.6162095994,454.201608325,1465.5110190850005
Spain,2009,1522928.4097497545,1520874.3455787676,464.7088930240001,1589.3552779629997
Spain,2010,1629925.1763331562,1627638.267607111,508.05609993,1778.852626115
Spain,2011,1702392.9847557943,1699756.2894522846,495.084487605,2141.610815905001
Spain,2012,1439731.5623237777,1437268.5374009127,409.6566653510002,2053.368257514
Spain,2013,1515539.9858415164,1513212.3985485083,462.8742390039999,1864.713054004
Spain,2014,1605282.4150909802,1602842.8286066202,513.8232957600001,1925.7631886000008
Spain,2015,1633364.5308360609,1631283.3841437537,508.999104696,1572.1475876110007
Spain,2016,1585748.5740767336,1584766.3361082016,491.1189842660002,491.1189842660002
Spain,2017,1579319.2896744714,1578346.0137435452,486.63796546300017,486.63796546300017
Spain,2018,1622286.217107311,1621265.5330670208,510.3420201450001,510.3420201450001
Sweden,1950,207370.475590534,201862.64555814705,5241.180721567997,266.6493108190001
Sweden,1951,203387.7195607696,197671.10132516013,5451.931457470199,264.6867781392
Sweden,1952,227367.874305361,220731.371336748,6331.771512353001,304.7314562600001
Sweden,1953,220505.99269520096,214110.11870512096,6110.383419216998,285.490570863
Sweden,1954,216751.5183473932,210354.0815101672,6106.482957513999,290.95387971200006
Sweden,1955,235347.851744068,228357.043952724,6687.630727188,303.1770641560001
Sweden,1956,223761.5362583901,217996.42630052008,5495.891484223999,269.218473646
Sweden,1957,252217.50952511703,245993.55061680503,5946.940898300998,277.018010011
Sweden,1958,267132.27246747795,260468.887144142,6372.604031841998,290.7812914940001
Sweden,1959,303800.496241113,295745.37189249095,7696.535676442,358.58867218
Sweden,1960,295073.0203115978,284464.4598557758,10241.156440550998,367.4040152710001
Sweden,1961,306574.74965945,282365.670357565,23269.51134955401,939.567952331
Sweden,1962,333286.6622788321,290781.3653059601,40904.681080856986,1600.6158920149992
Sweden,1963,387790.1840543783,318287.7959751672,67008.16880382501,2494.219275386002
Sweden,1964,425306.87527389097,342380.77731926,80075.99381998298,2850.104134648
Sweden,1965,425220.78300492,322724.793407793,98940.98438258102,3555.005214546
Sweden,1966,369848.5710696529,249592.48512005,116177.610414717,4078.475534886
Sweden,1967,396551.887661052,264343.607293961,127782.54192974696,4425.738437344003
Sweden,1968,372836.69929648505,250908.77587028692,117811.54734969602,4116.376076501999
Sweden,1969,318836.208094432,211471.00688989705,103619.04134560548,3746.159858929501
Sweden,1970,337209.614978446,236862.29773817604,96856.79235508198,3490.524885187999
Sweden,1971,275278.84436394606,199187.826546606,73423.5232224625,2667.4945948775003
Sweden,1972,261532.2983131852,172782.054771962,86258.6134953616,2491.6300458616006
Sweden,1973,266564.1338099384,177952.59559629107,85607.72625187968,3003.8119617677
Sweden,1974,250538.595212206,169034.92216602803,78817.08476437499,2686.588281803
Sweden,1975,254693.41646694,169873.138772765,82266.44499129102,2553.8327028839994
Sweden,1976,250539.2645634829,180927.2271523341,67461.8972236194,2150.1401875294005
Sweden,1977,225133.195450254,138299.970253258,84573.68924390696,2259.5359530890005
Sweden,1978,226920.43580190057,143637.93496107397,80874.72133023181,2407.779510594799
Sweden,1979,242993.76158423605,156921.15640023604,83334.37861109052,2738.2265729095
Sweden,1980,284281.2746016609,186562.9397514641,94622.70546030645,3095.6293898904005
Sweden,1981,313547.52274498093,207485.43131904287,102733.967465194,3328.123960744
Sweden,1982,312783.9221404259,218598.2357844549,91209.394314837,2976.292041133998
Sweden,1983,325023.26908614405,217695.85268771407,104060.550797277,3266.865601153
Sweden,1984,344960.3974381319,231924.1634135669,109680.546244945,3355.6877796199983
Sweden,1985,305488.036701758,206566.59780774292,96005.830778592,2915.6081154230005
Sweden,1986,276163.04037109413,186153.58342304995,87501.1376843186,2508.3192637256006
Sweden,1987,277631.7184599426,191042.84622413293,84043.19131087484,2545.6809249348003
Sweden,1988,320337.641857057,216687.47957524704,100536.038307287,3114.1239745230005
Sweden,1989,329015.1985592104,222633.1982797309,103190.88808180028,3191.1121976793
Sweden,1990,331575.0578808148,219806.85736432305,108489.44518161,3278.7553348818
Sweden,1991,316815.4046608705,197421.9759388179,116531.22695513304,2862.201766919599
Sweden,1992,395000.9705678085,213382.684315666,177207.18754652402,4411.0987056185
Sweden,1993,444978.1980152711,201678.8780828031,238956.78861724603,4342.531315221899
Sweden,1994,502764.84312167,225686.32392002892,272209.465480066,4869.053721574999
Sweden,1995,509327.7916321521,232992.8476766391,271565.69459151203,4769.2493640010025
Sweden,1996,434695.7113297703,194573.40024817508,236357.5552598356,3764.7558217596
Sweden,1997,428832.3271860769,187889.97651452004,236989.67470612648,3952.6759654304
Sweden,1998,495246.8701075996,185265.65178360703,305253.94406937674,4727.274254615798
Sweden,1999,412388.31994840456,153870.57106527695,254967.97252343563,3549.776359692001
Sweden,2000,396913.3363610628,154389.44662592196,238851.62319454743,3672.2665405934
Sweden,2001,356077.5205390411,137788.89812879002,215407.6604660351,2880.961944216
Sweden,2002,354201.29686228186,131464.68486814495,220113.4177083024,2623.1942858345
Sweden,2003,343567.17302012234,125876.26601888296,215187.45509097967,2503.4519102597
Sweden,2004,309335.427958239,118424.036534617,188394.94515137697,2516.446272245
Sweden,2005,281514.83043144766,120729.049931262,157886.83636045203,2898.944139733601
Sweden,2006,289975.44898235827,125917.711491202,161226.7112994553,2831.026191701
Sweden,2007,261519.5890231284,122641.065908162,136110.2851625447,2768.2379524217004
Sweden,2008,259953.20154979004,120137.06906124702,137165.37938283652,2650.7531057065
Sweden,2009,230199.20035987292,113746.51339940097,114253.79080063348,2198.8961598385004
Sweden,2010,239657.85277797733,107204.66165954694,130334.8848147267,2118.3063037036995
Sweden,2011,211458.66417952304,135795.16684157302,73962.271167633,1701.2261703169995
Sweden,2012,176769.8594949436,105064.43507933302,70022.74025084829,1682.6841647622998
Sweden,2013,207791.0393199787,128859.287619865,77043.73816037488,1888.0135397388
Sweden,2014,200497.78590365383,120948.93662683964,77619.565214606,1929.2840622082
Sweden,2015,257488.3201616059,178251.3140961384,77155.1892356445,2081.816829823
Sweden,2016,250863.0375851713,250640.9642633737,111.03666089879992,111.03666089879992
Sweden,2017,277446.98389877967,277204.3916579412,121.29612041920002,121.29612041920002
Sweden,2018,249544.2410816988,249333.8652946081,105.18789354529996,105.18789354529996
Taiwan,1950,106670.09835718402,106508.84173820002,132.41565009099995,28.840968893
Taiwan,1951,124737.581984184,124444.6949322,257.66567576,35.221376224
Taiwan,1952,143101.70773947705,142651.02188309003,408.6897999570001,41.99605643
Taiwan,1953,151923.58927481898,151340.38008119,538.134213119,45.07498051
Taiwan,1954,172723.423401962,171852.5918629,811.7497271619999,59.0818119
Taiwan,1955,210130.44299205096,208969.41353789,1089.2154518180002,71.814002343
Taiwan,1956,231759.394615159,230434.517361415,1244.100319559,80.77693418499999
Taiwan,1957,248679.166575191,247230.23030685892,1361.4840102450005,87.452258087
Taiwan,1958,282690.058061198,280979.92537295795,1608.9066935039998,101.225994736
Taiwan,1959,307743.34003653994,305654.32101762295,1974.521066203,114.497952714
Taiwan,1960,321872.45984962606,319837.31425523805,1917.509833617,117.63576077100002
Taiwan,1961,374274.87278427696,372201.601508646,1924.3419668550005,148.929308776
Taiwan,1962,404084.1706468909,401765.28242266696,2156.490415453,162.39780877100003
Taiwan,1963,434892.384457112,432344.169777289,2369.810309987,178.40436983599994
Taiwan,1964,463220.979609027,460222.951664858,2813.049184657,184.97875951199995
Taiwan,1965,489844.2399277341,486432.372590017,3213.6235689470004,198.24376877
Taiwan,1966,534640.11035868,530724.990122122,3709.233277071,205.88695948700004
Taiwan,1967,590747.6760685811,586574.602002807,3956.045514901,217.02855087300003
Taiwan,1968,706446.9992765329,702159.4563387189,4061.7752315459993,225.767706268
Taiwan,1969,734200.3967497632,729431.1902652942,4529.818413722,239.38807074700009
Taiwan,1970,823652.493508762,818951.827583316,4430.278659161,270.3872662849999
Taiwan,1971,913355.138040781,908555.115862804,4494.528250665999,305.493927311
Taiwan,1972,998407.1780102622,993210.1952006702,4860.086208554,336.89660103800003
Taiwan,1973,998642.040859378,993162.371313084,5141.406504693001,338.26304160100005
Taiwan,1974,949040.7089433788,943731.2495158728,4977.761698472999,331.697729033
Taiwan,1975,1028280.7432262008,1022831.862603982,5080.316537297,368.564084922
Taiwan,1976,1065070.0431659282,1059136.9081828631,5551.992415949001,381.1425671160001
Taiwan,1977,1123668.305113419,1120564.130159966,2738.477783455,365.697169998
Taiwan,1978,1095744.1924551248,1092801.0864824338,2572.529408327,370.5765643640001
Taiwan,1979,1137874.2820309282,1134729.825211489,2757.638580925,386.818238514
Taiwan,1980,1133482.928291634,1130486.971944273,2613.177097109,382.779250252
Taiwan,1981,1075665.8791948291,1073058.73282834,2236.1768573440004,370.969509145
Taiwan,1982,1096315.540411617,1093075.6021822018,2879.4798004369995,360.458428978
Taiwan,1983,1076473.3928791902,1075236.8223484682,880.3976662870001,356.17286443500006
Taiwan,1984,1153627.623237826,1152482.166863817,764.554044288,380.902329721
Taiwan,1985,1144002.5200128949,1142980.454067449,650.720536186,371.34540926000005
Taiwan,1986,1229013.4144995266,1223653.2606984256,4993.452496726,366.701304375
Taiwan,1987,1303762.3450491491,1298217.12086507,5160.063717281,385.1604667980001
Taiwan,1988,1485196.258831611,1479216.81136942,5528.936015781999,450.511446409
Taiwan,1989,1482221.618199086,1472535.77970502,9233.87037779,451.9681162760001
Taiwan,1990,1454450.0930373615,1445784.7309255698,8267.669733943,397.692377849
Taiwan,1991,1520417.5911038544,1503291.9950447902,16711.530083324,414.06597574
Taiwan,1992,1426593.920929356,1396243.2721719202,30008.659952008,341.9888054280001
Taiwan,1993,1486266.414480592,1473300.542714791,12625.002681378995,340.869084422
Taiwan,1994,1299626.9418294723,1284358.6508162762,14977.185483068,291.105530128
Taiwan,1995,1339627.6242510108,1327113.663286695,12194.144464939,319.816499377
Taiwan,1996,1265923.01636608,1242380.51585889,23277.544023443003,264.956483747
Taiwan,1997,1314404.5257630884,1292048.9702326634,22041.126291890003,314.42923853499985
Taiwan,1998,1413126.4027698976,1404690.7094204496,8121.439843626,314.2535058220001
Taiwan,1999,1218327.4833722597,1202860.6854694537,15183.695847918,283.102054888
Taiwan,2000,1174567.0842289852,1158766.0512983785,15549.1663835,251.866547107
Taiwan,2001,1145365.130347545,1134211.1287020142,10936.071432516996,217.930213014
Taiwan,2002,1212388.361134182,1200518.08096535,11658.214318712,212.06585012
Taiwan,2003,1346424.9671766511,1329400.7642359645,16800.200729146003,224.00221154100004
Taiwan,2004,1084439.7499654863,1070196.6688654332,14071.972101299,171.108998754
Taiwan,2005,1022699.515111221,1011049.2141789,11499.499245061996,150.801687259
Taiwan,2006,1026701.4418091524,1012851.6128559004,13649.305262436,200.523690816
Taiwan,2007,1103056.2514485093,1091121.1199070252,11685.045371468,250.086170016
Taiwan,2008,950139.361912584,938006.62275703,11946.802134551,185.93702100300004
Taiwan,2009,825867.2352721188,810965.2188811199,14796.596788701,105.419602298
Taiwan,2010,764077.9902749992,753128.7611583901,10863.085757093,86.14335951600002
Taiwan,2011,827584.603377052,813824.2925342199,13654.462096584,105.848746248
Taiwan,2012,1222842.4714920851,1195817.595324405,26850.760203907,174.115963773
Taiwan,2013,1258954.743988341,1231782.714904377,26985.010834005,187.01824995900003
Taiwan,2014,1433329.9297607257,1404474.4628298795,28595.835987809,259.63094303699995
Taiwan,2015,1510302.5328185912,1488437.8919424703,21490.700772448,373.940103673
Taiwan,2016,1105154.1707263142,1104591.17690789,281.49690921200005,281.49690921200005
Taiwan,2017,1120906.2304074634,1120273.4203595095,316.40502397700004,316.40502397700004
Taiwan,2018,978160.8114269936,977653.8961445788,253.4576412074001,253.4576412074001
Thailand,1950,401836.50000448,401715.94905448,60.275475,60.275475
Thailand,1951,412855.786165152,412731.92942929006,61.928367931,61.928367931
Thailand,1952,423875.072409878,423747.90988816007,63.581260859,63.581260859
Thailand,1953,434894.3585864999,434763.8902789199,65.23415379000001,65.23415379000001
Thailand,1954,445913.644844954,445779.87075153,66.887046712,66.887046712
Thailand,1955,456932.9310022581,456795.8511229601,68.539939649,68.539939649
Thailand,1956,467952.2171695801,467811.83150442,70.19283258000002,70.19283258000002
Thailand,1957,478971.50342311786,478827.8119721099,71.84572550400001,71.84572550400001
Thailand,1958,489990.789582904,489843.79234603,73.498618437,73.498618437
Thailand,1959,501010.0758403479,500859.7728176199,75.151511364,75.151511364
Thailand,1960,512029.36199048185,511875.7531818799,76.804404301,76.804404301
Thailand,1961,528478.111351902,528320.5821138,78.764619051,78.764619051
Thailand,1962,573186.6100212637,571596.8586868017,979.267840283,610.483494179
Thailand,1963,631099.2765235001,624566.8307010221,4095.7136908410007,2436.7321316370003
Thailand,1964,741424.8047119951,719429.061510307,13851.339959834,8144.403241854
Thailand,1965,1054871.870971114,1010583.153547464,27031.260903640003,17257.456520010004
Thailand,1966,1217828.0245433934,1149358.7924562152,42044.13106374901,26425.101023429
Thailand,1967,1357094.5436687416,1248506.2194589556,66650.69491426798,41937.629295518
Thailand,1968,1737945.290404164,1538721.25414897,126278.03962085198,72945.99663434197
Thailand,1969,1970223.52171306,1666843.47535056,193233.0374998,110147.00886270004
Thailand,1970,2255242.5314639616,1905034.51691786,223350.36592820092,126857.64861790104
Thailand,1971,2539443.62206437,2132800.41000407,260844.71867905,145798.49338125004
Thailand,1972,2775250.1131696147,2208246.2820553808,363457.706607317,203546.124506917
Thailand,1973,2825801.0428102803,2325818.566398508,319881.11761303607,180101.35879873604
Thailand,1974,2530303.423701761,2056309.6262021367,305544.41273341206,168449.38476621202
Thailand,1975,2575558.114596688,2114911.523198308,298925.84484049014,161720.74655789
Thailand,1976,2802247.0597194806,2335853.1279455507,303897.3885779649,162496.543195965
Thailand,1977,3917089.35586066,3254439.7923382004,434663.34161408,227986.2219083799
Thailand,1978,3840624.981218469,3118993.1341253,474079.062216935,247552.78487623503
Thailand,1979,3624535.271458188,2938200.3221843,454980.3307359439,231354.61853794407
Thailand,1980,3410072.1305857715,2659737.9348984994,500955.745883836,249378.449803436
Thailand,1981,3792201.474508116,2996708.5090637,529959.6779062077,265533.2875382079
Thailand,1982,4333265.09612718,3490630.1394618005,571057.66525159,271577.2914137899
Thailand,1983,4620148.826827518,3772664.3965061,573411.3617456589,274073.06857575907
Thailand,1984,4436612.253306523,3549465.6658304003,604430.855966261,282715.7315098611
Thailand,1985,4745567.186776289,3751640.360113899,673590.4721579452,320336.3545044448
Thailand,1986,5603782.548301404,4323527.032031701,873873.3973547519,406382.118914952
Thailand,1987,6399988.873388417,4868267.701669298,1050462.6926952093,481258.47902390896
Thailand,1988,5976715.7416600855,4532915.988414,986469.6641893928,457330.0890566929
Thailand,1989,6142064.307534792,4684752.5455415,1000695.536923846,456616.2250694461
Thailand,1990,6404405.927023217,4782645.762343401,1120989.554695108,500770.609984708
Thailand,1991,6970272.11368822,5253144.3832673,1187442.10489696,529685.62552396
Thailand,1992,8013087.0253429,6099428.955845202,1322012.2461189989,591645.823378699
Thailand,1993,8474604.514548535,6283117.616599103,1511861.577479316,679625.3204701162
Thailand,1994,9094364.454135671,6873831.459665339,1531098.9719904163,689434.0224799173
Thailand,1995,9619614.304480877,7265515.226340301,1623889.8616045385,730209.216536038
Thailand,1996,9993223.807600642,7600769.085367341,1656933.971701351,735520.7505319511
Thailand,1997,9578427.297798818,7280114.046145673,1592345.498128483,705967.7535246628
Thailand,1998,9814296.605777333,7582824.703891722,1543880.0939051262,687591.8079804861
Thailand,1999,9774172.081561277,7569605.708736231,1529779.2155546714,674787.1572703721
Thailand,2000,9977789.664146632,7770617.760484057,1530943.5254666982,676228.3781958782
Thailand,2001,9219785.088024078,6935428.415883695,1574736.6460755367,709620.0260648471
Thailand,2002,9162247.205754925,6910601.884090349,1540866.1647304678,710779.1569341082
Thailand,2003,9250359.79886066,6985039.646437131,1556797.09059088,708523.0618326499
Thailand,2004,9089684.63623659,6868831.949750815,1526128.5928579622,694724.0936278119
Thailand,2005,9073114.998648822,6942415.917353234,1462721.4292610695,667977.6520345189
Thailand,2006,8789805.452783449,6961905.203958095,1253931.2956111117,573968.9532142422
Thailand,2007,7237899.316723337,5574277.504506302,1137866.825780868,525754.9864361681
Thailand,2008,6149504.9399199495,5006630.228684598,794925.5013436261,347949.209891726
Thailand,2009,6018216.587599885,4796090.193801169,852110.5932161579,370015.80058255786
Thailand,2010,5811549.846722675,4616586.992250871,823896.2987210519,371066.5557507519
Thailand,2011,5877982.844262227,4785716.164677219,746888.326378954,345378.3532060539
Thailand,2012,5534609.179332981,4464195.563539521,731118.44673523,339295.16905822995
Thailand,2013,5868846.446039391,4743280.25520986,766165.4161971153,359400.774632415
Thailand,2014,5464437.643165167,4438090.649892162,700387.4071674531,325959.5861055529
Thailand,2015,4859111.32211222,3945260.1491744304,624750.697820095,289100.475117695
Thailand,2016,4955846.958919353,4951221.579465508,2312.689726923,2312.689726923
Thailand,2017,4665824.254093353,4661409.737322804,2207.2583852748,2207.2583852748
Thailand,2018,4730454.169116911,4726008.132435132,2223.018340889,2223.018340889
Tunisia,1950,15330.349610562796,15323.107628449998,3.6209910564,3.6209910564
Tunisia,1951,19043.359701915,19033.933747215,4.712977350000001,4.712977350000001
Tunisia,1952,16590.074493200194,16581.716966206997,4.1787634966,4.1787634966
Tunisia,1953,14957.987715358797,14950.840332645996,3.5736913564000004,3.5736913564000004
Tunisia,1954,14412.209180180003,14404.741144768004,3.734017706,3.734017706
Tunisia,1955,13618.090775708,13611.416768682,3.337003512999998,3.337003512999998
Tunisia,1956,14210.412603390005,14202.914992516002,3.748805437,3.748805437
Tunisia,1957,16919.794988753998,16910.543048762,4.625969996000001,4.625969996000001
Tunisia,1958,18161.287220035,18150.998122815003,5.144548610000001,5.144548610000001
Tunisia,1959,18133.260197736803,18123.255795135003,5.002201300900001,5.002201300900001
Tunisia,1960,19923.1943026396,19911.899808338003,5.6472471508,5.6472471508
Tunisia,1961,25555.1652968648,25540.859772032,7.152762416399999,7.152762416399999
Tunisia,1962,24768.447358297,24754.221371878,7.112993209499999,7.112993209499999
Tunisia,1963,32455.828783892,32439.019819026,8.404482433000002,8.404482433000002
Tunisia,1964,26242.698166819,26227.634615539,7.53177564,7.53177564
Tunisia,1965,29009.779918337,28995.407800777,7.18605878,7.18605878
Tunisia,1966,32541.717467063987,32526.44522752399,7.636119770000003,7.636119770000003
Tunisia,1967,36007.04664207719,35990.58459882999,8.2310216236,8.2310216236
Tunisia,1968,35886.037520829,35869.622677085,8.207421871999998,8.207421871999998
Tunisia,1969,37656.02200317202,37638.74644920801,8.637776981999998,8.637776981999998
Tunisia,1970,29868.09313909401,29854.472128552003,6.810505271,6.810505271
Tunisia,1971,34218.40231503201,34202.906480188016,7.747917422,7.747917422
Tunisia,1972,37330.25786096563,37313.03455214002,8.6116544128,8.6116544128
Tunisia,1973,40027.754862298,40009.88253450201,8.936163898,8.936163898
Tunisia,1974,53069.399608836,53047.304733004,11.047437916000002,11.047437916000002
Tunisia,1975,57203.82607017658,57185.32772132699,9.2491744248,9.2491744248
Tunisia,1976,62373.24414669299,62355.35217893499,8.945983878999998,8.945983878999998
Tunisia,1977,72077.170948514,72057.034977338,10.067985588,10.067985588
Tunisia,1978,71856.13767313602,71833.59424273603,11.271715200000004,11.271715200000004
Tunisia,1979,76342.89692973597,76319.80399778199,11.546465977000004,11.546465977000004
Tunisia,1980,78513.78935088101,78487.131950373,13.328700254000005,13.328700254000005
Tunisia,1981,74585.41264710901,74563.08433134301,11.164157883000003,11.164157883000003
Tunisia,1982,82408.24465267199,82382.57696171598,12.833845477999995,12.833845477999995
Tunisia,1983,87817.20565810599,87787.96276794598,14.621445080000004,14.621445080000004
Tunisia,1984,94977.829109887,94944.552754987,16.638177449999997,16.638177449999997
Tunisia,1985,112933.55354185804,112897.42272503403,18.065408412,18.065408412
Tunisia,1986,113599.09878423635,113558.57171896998,20.2635326332,20.2635326332
Tunisia,1987,124154.4976209464,124109.322218857,22.5877010447,22.5877010447
Tunisia,1988,123443.5201693102,123394.830478043,24.3448456336,24.3448456336
Tunisia,1989,118166.277391298,118118.128861892,24.074264703,24.074264703
Tunisia,1990,107771.55076415,107724.37153282996,23.58961566,23.58961566
Tunisia,1991,107090.67417142302,107041.48877878502,24.59269631900001,24.59269631900001
Tunisia,1992,108587.022497313,108537.225882781,24.898307266000003,24.898307266000003
Tunisia,1993,107338.39260500798,107296.60269618398,20.894954412000008,20.894954412000008
Tunisia,1994,109834.78538149396,109796.88000766396,18.952686915000005,18.952686915000005
Tunisia,1995,106457.031396799,106423.49785389302,16.766771453,16.766771453
Tunisia,1996,107271.10490626398,107237.19054906398,16.957178599999995,16.957178599999995
Tunisia,1997,110715.711918448,110679.200758132,18.255580158000004,18.255580158000004
Tunisia,1998,116107.35160254702,116071.615379493,17.868111526999996,17.868111526999996
Tunisia,1999,124449.65934508597,124413.08316292998,18.288091078,18.288091078
Tunisia,2000,128055.57557648502,128012.584145733,21.495715376000007,21.495715376000007
Tunisia,2001,134170.77860910396,134125.90058520596,22.439011949,22.439011949
Tunisia,2002,130650.177631918,130604.528072772,22.824779573000004,22.824779573000004
Tunisia,2003,119534.53405309004,119495.03225159802,19.750900746000003,19.750900746000003
Tunisia,2004,147126.58084870508,147082.62814854906,21.976350078,21.976350078
Tunisia,2005,140632.34333604496,140585.61326328295,23.365036381000003,23.365036381000003
Tunisia,2006,141164.53319044,141117.99408606198,23.269552189,23.269552189
Tunisia,2007,126520.368813473,126471.015040489,24.67688649200001,24.67688649200001
Tunisia,2008,117515.497795449,117468.043606215,23.727094616999995,23.727094616999995
Tunisia,2009,114672.601236302,114629.90810362,21.346566341000003,21.346566341000003
Tunisia,2010,113086.40095032498,113043.63242041098,21.384264957000003,21.384264957000003
Tunisia,2011,127894.52908276,127851.509370542,21.509856109000008,21.509856109000008
Tunisia,2012,136842.13028675798,136796.51899362195,22.805646568,22.805646568
Tunisia,2013,135636.40119982042,135591.66900287304,22.3660984737,22.3660984737
Tunisia,2014,139005.48105447053,138954.75597122795,25.362541621300004,25.362541621300004
Tunisia,2015,154048.68122847797,153997.93927439,25.370977044,25.370977044
Tunisia,2016,142547.44570954706,142438.96097239104,54.242368578,54.242368578
Tunisia,2017,143869.41725289694,143774.69509168895,47.36108060399999,47.36108060399999
Tunisia,2018,137121.98335011295,137023.22160841097,49.380870851000026,49.380870851000026
Turkey,1950,157259.053036405,147891.778832559,5567.044351999998,3800.2298518459993
Turkey,1951,172233.93272141702,161771.70888473,6217.774561539001,4244.449275148002
Turkey,1952,173255.94771962694,162720.54979337595,6261.245298797001,4274.152627454
Turkey,1953,146886.16033645402,138722.56466286202,4851.624154990999,3311.9715186009994
Turkey,1954,210643.61203386504,198465.65155817303,7237.409663481,4940.550812211001
Turkey,1955,215458.944351109,205360.828218834,6001.302244189001,4096.813888086001
Turkey,1956,264495.109586906,251343.57400894896,7815.979786333001,5335.555791623999
Turkey,1957,220606.27184146305,209729.1870735981,6464.212619857,4412.872148007999
Turkey,1958,193586.9730767159,183925.9303235289,5741.4748707300005,3919.567882457
Turkey,1959,190722.06299269505,180087.54308743603,6320.004623511,4314.515281748001
Turkey,1960,199613.35795541,188683.110463202,6955.430713353001,3974.816778855
Turkey,1961,200283.66925011505,189549.15715144703,7198.634681124999,3535.877417543001
Turkey,1962,124191.74116558804,116377.29787744104,5479.347799924999,2335.095488222
Turkey,1963,259001.194474225,239373.160673402,14303.837870477002,5324.195930346001
Turkey,1964,236193.009836286,217134.506754573,14362.407942254002,4696.095139459001
Turkey,1965,298476.54785203905,275967.792774408,17462.868731154005,5045.886346477
Turkey,1966,264035.804002014,244099.552610143,15875.521953162004,4060.729438709
Turkey,1967,436682.270808792,393074.6018853951,37593.51514576998,6014.1537776270025
Turkey,1968,314568.28516914,287815.33481368504,23304.38820375,3448.562151705001
Turkey,1969,385741.94755367393,358681.7785349589,23104.42214943599,3955.746869278999
Turkey,1970,363136.8076648448,327336.5414003228,29803.89285857799,5996.373405943999
Turkey,1971,345234.700317328,309004.215916069,30757.170508757,5473.313892502002
Turkey,1972,344214.36834794,297479.595981784,40177.07800689199,6557.694359263999
Turkey,1973,282306.71592617704,238384.573590135,38239.32636962,5682.815966422001
Turkey,1974,263358.028062898,223868.87307802305,34979.38721910501,4509.7677657700015
Turkey,1975,244743.501769064,212261.68357616,29271.366888371005,3210.4513045330004
Turkey,1976,294839.4690452171,246744.57807651404,44294.70534387301,3800.185624829999
Turkey,1977,322404.17415767704,270371.959861029,48596.79620033001,3435.418096318001
Turkey,1978,456353.58988470206,369140.3368575261,82798.257648953,4414.995378222999
